,DistrictCode,SchoolCode,SchoolName,Longitude,Latitude,County,AllStudents,C_AllStudents,G_Female,GC_Female,G_Male,GC_Male,G_GenderX,GC_GenderX,R_Native,RC_Native,R_Asian,RC_Asian,R_Black,RC_Black,R_Hisp_Lat,RC_Hisp_Lat,R_HPI,RC_HPI,R_NA,RC_NA,R_TwoOrMore,RC_TwoOrMore,R_White,RC_White,L_ELL,LC_ELL,L_NoELL,LC_NoELL,I_LowIncome,IC_LowIncome,I_NoLowIncome,IC_NoLowIncome,D_Disability,DC_Disability,D_NoDisability,DC_NoDisability,A_9,AC_9,A_10,AC_10,A_11,AC_11,A_12,AC_12
219,20400,2676,Trout Lake School,-121.53563999999999,45.958949,Klickitat,71,1,38,0,33,1,0,0,0,0,2,0,3,0,14,0,0,0,0,0,3,0,49,1,1,0,70,1,0,0,71,1,7,0,64,1,22,0,20,0,14,1,15,0
220,20401,3048,Glenwood Secondary,-121.291005,46.018875,Klickitat,23,0,13,0,10,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,6,0,11,0,0,0,23,0,8,0,15,0,5,0,18,0,10,0,5,0,7,0,1,0
221,20402,3494,Klickitat Elem & High,-121.15683999999999,45.82111,Klickitat,26,0,10,0,16,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,26,0,8,0,18,0,1,0,25,0,8,0,7,0,5,0,6,0
222,20404,2856,Goldendale High School,-120.814126,45.813564,Klickitat,347,0,163,0,183,0,1,0,12,0,4,0,0,0,37,0,1,0,0,0,16,0,277,0,10,0,337,0,199,0,148,0,43,0,304,0,90,0,100,0,83,0,74,0
223,20405,2330,Columbia High School,-121.40586299999998,45.828588,Klickitat,375,3,155,0,220,3,0,0,7,0,3,0,1,0,129,1,1,0,0,0,11,0,223,2,48,0,327,3,157,3,218,0,54,2,321,1,112,0,88,1,78,0,97,2
224,20406,3111,Lyle High School,-121.24963000000001,45.68716,Klickitat,75,0,36,0,39,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,6,0,50,0,2,0,73,0,62,0,13,0,15,0,60,0,16,0,17,0,27,0,15,0
225,21014,2273,Napavine Jr Sr High School,-122.90196499999999,46.578315,Lewis,269,25,120,8,149,17,0,0,1,0,3,1,3,1,41,2,0,0,0,0,20,3,201,18,2,0,267,25,126,12,143,13,21,0,248,25,77,0,76,1,63,17,53,7
226,21206,3238,Mossyrock Jr./Sr. High School,-122.46829299999999,46.50281,Lewis,178,0,77,0,100,0,1,0,2,0,1,0,1,0,53,0,2,0,0,0,3,0,116,0,14,0,164,0,108,0,70,0,31,0,147,0,56,0,42,0,46,0,34,0
227,21214,3112,Morton Junior-Senior High,-122.2751,46.558440000000004,Lewis,146,0,62,0,83,0,1,0,1,0,2,0,0,0,24,0,0,0,0,0,14,0,105,0,0,0,146,0,94,0,52,0,17,0,129,0,35,0,35,0,42,0,34,0
228,21226,2441,Adna Middle/High School,-123.29838400000001,46.571323,Lewis,238,0,119,0,119,0,0,0,3,0,5,0,2,0,14,0,1,0,0,0,3,0,210,0,3,0,235,0,70,0,168,0,20,0,218,0,75,0,66,0,44,0,53,0
229,21232,3597,Winlock Senior High,-122.89376999999999,46.48997,Lewis,234,9,107,3,123,6,4,0,1,0,1,0,1,0,55,1,0,0,0,0,18,1,158,7,17,1,217,8,183,8,51,1,45,3,189,6,57,2,62,0,59,4,56,3
230,21237,2616,Toledo High School,-122.79498000000001,46.456038,Lewis,236,0,116,0,119,0,1,0,1,0,0,0,0,0,38,0,0,0,0,0,20,0,177,0,5,0,231,0,120,0,116,0,45,0,191,0,62,0,73,0,44,0,57,0
231,21300,2331,Onalaska High School,-122.72014899999999,46.581728000000005,Lewis,298,0,149,0,149,0,0,0,4,0,0,0,1,0,44,0,0,0,0,0,14,0,235,0,9,0,289,0,169,0,129,0,60,0,238,0,93,0,79,0,52,0,74,0
232,21301,2858,Pe Ell School,-123.31471499999999,46.582896999999996,Lewis,79,6,35,2,44,4,0,0,2,0,0,0,0,0,3,0,0,0,0,0,4,0,70,6,0,0,79,6,50,5,29,1,12,1,67,5,18,0,20,3,16,0,25,3
233,21302,2027,Green Hill Academic School,-122.961174,46.649347999999996,Lewis,155,0,0,0,155,0,0,0,2,0,3,0,30,0,64,0,5,0,0,0,19,0,32,0,18,0,137,0,74,0,81,0,63,0,92,0,0,0,0,0,73,0,82,0
234,21302,2799,W F West High School,-122.948857,46.649547,Lewis,1041,0,514,0,527,0,0,0,2,0,17,0,8,0,198,0,1,0,0,0,49,0,766,0,34,0,1007,0,474,0,567,0,160,0,881,0,267,0,249,0,267,0,258,0
235,21303,2859,White Pass Jr. Sr. High School,-121.92961000000001,46.536095,Lewis,137,0,74,0,63,0,0,0,3,0,0,0,2,0,22,0,0,0,0,0,8,0,102,0,0,0,137,0,84,0,53,0,20,0,117,0,30,0,24,0,53,0,30,0
236,21401,2166,Centralia High School,-123.003573,46.726424,Lewis,1057,116,503,48,554,68,0,0,9,0,15,6,13,1,395,37,3,0,0,0,54,6,568,66,20,3,1037,113,798,95,259,21,159,8,898,108,280,43,278,21,271,16,228,36
237,22008,2186,Sprague High School,-117.977732,47.299844,Lincoln,41,2,25,0,16,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,31,2,0,0,41,2,20,1,21,1,9,0,32,2,16,2,13,0,4,0,8,0
238,22009,2478,Reardan Middle-Senior High School,-117.877734,47.669606,Lincoln,251,23,112,2,137,20,2,1,7,0,0,0,1,0,15,2,0,0,0,0,14,0,214,21,0,0,251,23,112,12,139,11,36,2,215,21,73,7,60,12,53,4,65,0
239,22073,2863,Creston Jr-Sr High School,-118.51879,47.755221999999996,Lincoln,34,0,14,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,32,0,0,0,34,0,12,0,22,0,9,0,25,0,9,0,12,0,8,0,5,0
240,22105,2443,Odessa High School,-118.65881599999999,47.344402,Lincoln,82,5,33,2,49,3,0,0,0,0,1,0,1,0,9,0,0,0,0,0,1,0,70,5,0,0,82,5,37,3,45,2,4,0,78,5,21,0,23,1,20,3,18,1
241,22200,3289,Wilbur Secondary School,-118.729143,47.761025,Lincoln,108,0,56,0,51,0,1,0,13,0,1,0,0,0,11,0,0,0,0,0,6,0,77,0,0,0,108,0,39,0,69,0,19,0,89,0,28,0,27,0,26,0,27,0
242,22204,3113,Harrington High School,-118.25443899999999,47.478233,Lincoln,27,3,20,3,7,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,21,3,0,0,27,3,13,2,14,1,8,2,19,1,6,3,5,0,11,0,5,0
243,22207,3173,Davenport Senior High School,-118.150554,47.651579,Lincoln,190,11,91,2,99,9,0,0,5,0,2,0,1,0,6,0,0,0,0,0,10,0,166,11,0,0,190,11,86,5,104,6,25,2,165,9,45,1,49,6,59,4,37,0
244,23309,1888,Mason County Detention Center,-123.10479199999999,47.215868,Mason,27,0,7,0,19,0,1,0,4,0,0,0,0,0,4,0,0,0,0,0,6,0,13,0,0,0,27,0,8,0,19,0,7,0,20,0,6,0,7,0,10,0,4,0
245,23309,3241,Shelton High School,-123.12231799999999,47.236052,Mason,1707,51,803,20,892,31,12,0,71,0,8,0,17,0,548,19,3,0,0,0,115,2,945,30,220,6,1487,45,1063,36,644,15,203,4,1504,47,442,5,457,9,388,10,420,27
246,23309,4288,Choice Middle and High School,-123.108723,47.215596999999995,Mason,278,0,129,0,146,0,3,0,10,0,1,0,2,0,58,0,0,0,0,0,30,0,177,0,16,0,262,0,205,0,73,0,62,0,216,0,39,0,40,0,85,0,114,0
247,23403,1680,James A. Taylor High School,-122.84177199999999,47.416861,Mason,78,0,36,0,42,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,5,0,61,0,3,0,75,0,50,0,28,0,14,0,64,0,6,0,18,0,26,0,28,0
248,23403,1861,North Mason Homelink Program,-122.84177199999999,47.416861,Mason,108,0,65,0,43,0,0,0,1,0,2,0,1,0,20,0,0,0,0,0,4,0,80,0,7,0,101,0,57,0,51,0,7,0,101,0,20,0,34,0,31,0,23,0
249,23403,3175,North Mason Senior High School,-122.84426100000002,47.416261999999996,Mason,805,0,376,0,427,0,2,0,15,0,11,0,7,0,206,0,5,0,0,0,48,0,513,0,116,0,689,0,427,0,378,0,127,0,678,0,216,0,179,0,207,0,203,0
250,24019,2031,Omak High School,-119.560672,48.426942,Okanogan,522,44,262,16,258,27,2,1,105,8,6,0,6,0,149,14,0,0,0,0,67,6,189,16,21,2,501,42,385,30,137,14,93,5,429,39,141,6,149,12,130,14,102,12
251,24019,4279,Highlands High School,-119.560672,48.426942,Okanogan,39,0,27,0,12,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,2,0,19,0,1,0,38,0,32,0,7,0,7,0,32,0,6,0,11,0,10,0,12,0
252,24105,2246,Okanogan High School,-119.58339,48.361259999999994,Okanogan,323,14,143,6,180,8,0,0,43,3,0,0,2,0,85,5,0,0,0,0,15,0,178,6,18,2,305,12,215,9,108,5,54,3,269,11,97,2,76,3,78,7,72,2
253,24105,3193,Okanogan Co Juvenile Detention,-119.58339,48.361259999999994,Okanogan,25,0,11,0,14,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,1,0,10,0,0,0,25,0,8,0,17,0,0,0,25,0,7,0,9,0,6,0,3,0
254,24111,2800,Brewster High School,-119.78062,48.09598,Okanogan,302,14,147,4,155,10,0,0,3,0,1,0,0,0,263,11,0,0,1,0,3,1,31,2,65,4,237,10,270,13,32,1,31,0,271,14,84,5,80,5,69,1,69,3
255,24122,2397,Pateros High School,-119.9034,48.050979999999996,Okanogan,101,14,53,10,47,4,1,0,2,0,2,0,1,0,69,12,0,0,0,0,0,0,27,2,10,0,91,14,75,12,26,2,13,1,88,13,29,5,26,0,23,3,23,6
256,24350,1621,Methow Valley Independent Learning Center,-120.185115,48.460817,Okanogan,46,0,23,0,22,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,39,0,1,0,45,0,28,0,18,0,10,0,36,0,6,0,11,0,15,0,14,0
257,24350,2146,Liberty Bell Jr Sr High,-120.185115,48.460817,Okanogan,196,0,89,0,106,0,1,0,0,0,3,0,2,0,17,0,0,0,0,0,4,0,170,0,7,0,189,0,73,0,123,0,20,0,176,0,55,0,42,0,50,0,49,0
258,24404,2679,Tonasket High School,-119.43326200000001,48.699937,Okanogan,356,15,183,4,173,11,0,0,3,0,1,0,0,0,157,9,1,0,0,0,18,0,176,6,25,2,331,13,290,13,66,2,44,2,312,13,87,3,91,2,100,5,78,5
259,24410,2706,Oroville Middle-High School,-119.439748,48.932796,Okanogan,180,11,94,5,86,6,0,0,2,1,2,0,1,0,72,6,0,0,0,0,6,0,97,4,17,2,163,9,133,9,47,2,25,1,155,10,44,8,49,0,45,0,42,3
260,25101,4220,Ilwaco High School,-123.999449,46.317184999999995,Pacific,333,29,159,7,174,22,0,0,3,0,2,0,0,0,60,3,0,0,0,0,19,4,249,22,14,0,319,29,205,15,128,14,62,0,271,29,95,16,87,8,80,4,71,1
261,25116,2357,Raymond Jr Sr High School,-123.724952,46.685516,Pacific,207,0,88,0,118,0,1,0,5,0,10,0,6,0,53,0,1,0,15,0,8,0,109,0,24,0,183,0,136,0,71,0,37,0,170,0,57,0,45,0,51,0,54,0
262,25118,2214,South Bend High School,-123.83426200000001,46.588006,Pacific,178,0,80,0,97,0,1,0,2,0,7,0,0,0,69,0,0,0,0,0,26,0,74,0,28,0,150,0,131,0,47,0,32,0,146,0,42,0,44,0,61,0,31,0
263,25155,3295,Naselle-Grays River Valley Jr Sr High Schools,-123.80396599999999,46.378119,Pacific,103,10,50,2,53,8,0,0,5,0,3,0,1,0,11,1,1,0,0,0,3,0,79,9,4,1,99,9,58,5,45,5,15,0,88,10,23,1,29,3,29,0,22,6
264,25155,3599,Naselle Youth Camp School,-123.82341000000001,46.39363,Pacific,89,0,0,0,89,0,0,0,6,0,2,0,22,0,26,0,2,0,0,0,3,0,28,0,14,0,75,0,36,0,53,0,19,0,70,0,0,0,2,0,25,0,62,0
265,25160,2542,Willapa Valley Middle-High,-123.76903,46.514625,Pacific,116,0,56,0,60,0,0,0,2,0,1,0,0,0,15,0,0,0,1,0,3,0,94,0,2,0,114,0,46,0,70,0,24,0,92,0,25,0,17,0,34,0,40,0
266,25200,2292,North River School,-123.484572,46.77616,Pacific,25,0,14,0,11,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,1,0,16,0,0,0,25,0,15,0,10,0,0,0,25,0,5,0,6,0,7,0,7,0
267,26056,2518,Newport High School,-117.19681499999999,48.185849,Pend Oreille,325,25,148,9,177,16,0,0,2,0,3,1,2,0,24,2,0,0,3,0,16,1,275,21,0,0,325,25,198,13,127,12,57,5,268,20,89,13,92,7,73,4,71,1
268,26059,2423,Cusick Jr Sr High School,-117.29931100000002,48.336481,Pend Oreille,94,0,43,0,50,0,1,0,28,0,0,0,1,0,15,0,0,0,0,0,13,0,37,0,0,0,94,0,76,0,18,0,22,0,72,0,25,0,18,0,20,0,31,0
269,27001,4131,Steilacoom High,-122.57575200000001,47.179288,Pierce,1031,17,505,6,526,11,0,0,9,0,96,1,93,0,185,4,17,0,0,0,173,3,458,9,29,0,1002,17,268,4,763,13,121,0,910,17,249,1,260,1,226,12,296,3
270,27003,1640,Puyallup Online Academy/POA,-122.30206899999999,47.160109999999996,Pierce,509,0,297,0,211,0,1,0,9,0,28,0,25,0,105,0,14,0,0,0,72,0,256,0,22,0,487,0,259,0,250,0,59,0,450,0,99,0,117,0,143,0,150,0
271,27003,2125,Puyallup High School,-122.301997,47.191313,Pierce,1804,115,842,33,951,82,11,0,27,2,134,13,70,7,299,15,41,3,0,0,228,16,1005,59,86,4,1718,111,622,34,1182,81,155,5,1649,110,0,0,609,41,596,32,599,42
272,27003,2575,Edgemont Jr High,-122.283247,47.236625,Pierce,135,30,60,9,75,21,0,0,2,2,10,2,9,2,24,6,6,0,0,0,25,7,59,11,15,5,120,25,46,13,89,17,9,2,126,28,135,30,0,0,0,0,0,0
273,27003,3052,Kalles Junior High,-122.287741,47.187337,Pierce,284,45,133,12,151,33,0,0,6,1,24,9,10,2,47,8,2,0,0,0,29,6,166,19,13,2,271,43,105,21,179,24,27,5,257,40,284,45,0,0,0,0,0,0
274,27003,3447,Aylen Jr High,-122.31464,47.191471,Pierce,276,47,120,6,156,41,0,0,9,1,16,3,7,1,55,13,0,0,0,0,39,4,150,25,20,1,256,46,115,19,161,28,34,7,242,40,271,47,5,0,0,0,0,0
275,27003,3645,Gov John Rogers High School,-122.312574,47.138116,Pierce,1822,69,872,16,946,53,4,0,7,0,136,8,134,2,380,10,73,2,0,0,247,9,845,38,101,3,1721,66,746,31,1076,38,278,5,1544,64,2,0,630,29,590,13,600,27
276,27003,3750,Ballou Jr High,-122.29601100000001,47.132274,Pierce,308,57,159,17,149,40,0,0,2,0,22,7,17,2,60,10,13,4,0,0,46,7,148,27,25,4,283,53,132,33,176,24,36,3,272,54,306,57,2,0,0,0,0,0
277,27003,3972,E B Walker High School,-122.28233600000002,47.204992,Pierce,155,0,77,0,76,0,2,0,7,0,6,0,6,0,30,0,6,0,0,0,25,0,75,0,11,0,144,0,85,0,70,0,10,0,145,0,15,0,28,0,49,0,63,0
278,27003,4183,Ferrucci Jr High,-122.27051999999999,47.160533,Pierce,279,53,137,18,140,35,2,0,2,0,10,3,16,3,59,11,6,1,0,0,39,8,147,27,18,2,261,51,121,16,158,37,38,4,241,49,277,53,2,0,0,0,0,0
279,27003,4443,Doris Stahl Junior High,-122.299524,47.102226,Pierce,296,31,136,7,160,24,0,0,2,0,19,4,21,3,79,7,13,1,0,0,42,4,120,12,15,1,281,30,126,9,170,22,30,2,266,29,296,31,0,0,0,0,0,0
280,27003,4540,Emerald Ridge High School,-122.26295,47.089452,Pierce,1533,86,747,14,782,72,4,0,16,3,94,5,114,7,265,9,43,1,0,0,192,13,809,48,72,2,1461,84,568,33,965,53,178,16,1355,70,1,0,547,27,506,30,479,29
281,27010,1585,Comm Based Trans Program,-122.445821,47.256375,Pierce,70,0,23,0,47,0,0,0,0,0,6,0,9,0,9,0,2,0,0,0,5,0,39,0,5,0,65,0,40,0,30,0,70,0,0,0,0,0,0,0,0,0,70,0
282,27010,1860,Tacoma School of the Arts,-122.43903,47.250158,Pierce,635,0,452,0,168,0,15,0,9,0,30,0,86,0,123,0,5,0,0,0,93,0,289,0,16,0,619,0,274,0,361,0,69,0,566,0,163,0,167,0,148,0,157,0
283,27010,2039,Remann Hall Juvenile Detention Center,-122.511353,47.256575,Pierce,62,0,7,0,55,0,0,0,2,0,1,0,28,0,7,0,1,0,0,0,8,0,15,0,2,0,60,0,9,0,53,0,23,0,39,0,17,0,12,0,22,0,11,0
284,27010,2084,Stadium High School,-122.449069,47.265607,Pierce,1707,143,892,58,809,85,6,0,14,2,148,15,161,14,294,23,23,0,0,0,229,22,838,67,105,4,1602,139,540,52,1167,91,184,3,1523,140,486,69,461,35,378,15,382,24
285,27010,2215,Lincoln High School,-122.441999,47.225159999999995,Pierce,1821,25,845,7,976,18,0,0,25,0,214,7,364,2,601,8,110,3,0,0,209,1,298,4,276,4,1545,21,1196,16,625,9,271,2,1550,23,496,2,455,10,440,10,430,3
286,27010,3246,Dr. Dolores Silas High School,-122.50791299999999,47.261377,Pierce,1217,0,580,0,628,0,9,0,13,0,85,0,145,0,165,0,11,0,0,0,150,0,648,0,64,0,1153,0,504,0,713,0,148,0,1069,0,309,0,325,0,293,0,290,0
287,27010,3398,Mount Tahoma High School,-122.50013500000001,47.188345,Pierce,1566,6,769,1,787,5,10,0,8,0,230,2,248,0,450,2,110,0,0,0,198,0,322,2,226,2,1340,4,1023,3,543,3,253,3,1313,3,436,0,401,0,353,3,376,3
288,27010,3880,Foss High School,-122.495364,47.238986,Pierce,727,0,351,0,371,0,5,0,4,0,63,0,146,0,179,0,23,0,0,0,98,0,214,0,81,0,646,0,437,0,290,0,154,0,573,0,234,0,167,0,176,0,150,0
289,27010,4109,Oakland High School,-122.485757,47.229778,Pierce,241,95,124,39,116,56,1,0,5,1,6,1,65,24,43,24,11,4,0,0,37,12,74,29,17,9,224,86,169,70,72,25,60,26,181,69,40,23,49,19,68,34,84,19
290,27010,4283,The School at Pearl Youth Residence,-122.51548000000001,47.253314,Pierce,26,0,14,0,11,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,19,0,0,0,26,0,11,0,15,0,17,0,9,0,4,0,10,0,8,0,4,0
291,27083,3179,Curtis Junior High,-122.553555,47.223333000000004,Pierce,480,51,214,7,264,44,2,0,3,1,55,3,43,6,79,10,6,2,0,0,81,6,213,23,11,0,469,51,192,23,288,28,52,4,428,47,480,51,0,0,0,0,0,0
292,27083,3600,Curtis Senior High,-122.551148,47.221447999999995,Pierce,1444,95,715,21,723,74,6,0,8,0,177,20,142,8,266,15,21,0,0,0,188,14,642,38,51,4,1393,91,589,37,855,58,129,9,1315,86,25,1,457,41,512,24,450,29
293,27320,3247,Sumner High School,-122.23261399999998,47.203501,Pierce,1797,64,844,12,950,52,3,0,15,0,53,0,20,2,346,14,11,0,0,0,170,5,1182,43,87,5,1710,59,584,22,1213,42,204,12,1593,52,470,24,466,20,430,9,431,11
294,27344,2942,Orting High School,-122.208848,47.101217,Pierce,925,29,442,4,478,25,5,0,6,0,13,1,19,1,140,3,8,0,4,0,92,2,643,22,23,0,902,29,312,5,613,24,140,1,785,28,247,9,247,8,215,7,216,5
295,27400,1825,Alfaretta House,-122.51955600000001,47.158989,Pierce,24,0,7,0,17,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,5,0,7,0,0,0,24,0,18,0,6,0,24,0,0,0,0,0,0,0,13,0,11,0
296,27400,2041,Firwood,-122.559374,47.181477,Pierce,58,0,15,0,40,0,3,0,1,0,1,0,8,0,8,0,0,0,0,0,3,0,37,0,0,0,58,0,14,0,44,0,34,0,24,0,5,0,11,0,16,0,26,0
297,27400,2425,Clover Park High School,-122.51912,47.15761,Pierce,1514,99,742,43,744,55,28,1,5,0,66,4,220,14,704,52,122,7,0,0,153,10,244,12,257,17,1257,82,1227,85,287,14,270,9,1244,90,403,27,436,25,401,22,274,25
298,27400,3456,Lakes High School,-122.57548100000001,47.162828000000005,Pierce,1401,185,661,56,723,123,17,6,13,1,77,8,195,27,371,62,65,11,0,0,223,19,457,57,46,8,1355,177,698,89,703,96,190,22,1211,163,427,60,357,66,340,34,277,25
299,27401,1516,Henderson Bay Alt High School,-122.60332,47.33318,Pierce,144,0,73,0,67,0,4,0,0,0,0,0,1,0,21,0,0,0,0,0,19,0,103,0,1,0,143,0,53,0,91,0,35,0,109,0,21,0,24,0,51,0,48,0
300,27401,2681,Peninsula High School,-122.623434,47.386727,Pierce,1558,66,781,10,771,56,6,0,6,1,30,0,14,2,146,3,2,0,0,0,179,5,1181,55,16,0,1542,66,366,11,1192,55,172,9,1386,57,390,26,395,22,388,11,385,7
301,27401,4081,Gig Harbor High,-122.60651299999999,47.330261,Pierce,1521,135,749,18,766,116,6,1,6,0,27,3,14,2,132,13,1,0,0,0,157,14,1184,103,17,0,1504,135,205,14,1316,121,132,3,1389,132,371,24,382,29,396,32,372,50
302,27402,2876,Franklin Pierce High School,-122.406566,47.156591,Pierce,1306,0,610,0,695,0,1,0,12,0,124,0,157,0,427,0,58,0,0,0,84,0,444,0,140,0,1166,0,843,0,463,0,166,0,1140,0,347,0,354,0,333,0,272,0
303,27402,3648,Washington High School,-122.45628,47.144498,Pierce,1099,0,505,0,593,0,1,0,13,0,56,0,200,0,335,0,106,0,0,0,87,0,302,0,112,0,987,0,783,0,316,0,174,0,925,0,296,0,328,0,264,0,211,0
304,27402,4063,Gates Secondary School,-122.444309,47.137877,Pierce,148,0,65,0,83,0,0,0,1,0,11,0,24,0,44,0,6,0,0,0,10,0,52,0,12,0,136,0,117,0,31,0,17,0,131,0,0,0,3,0,48,0,97,0
305,27403,1510,Challenger High School,-122.42842900000001,47.093899,Pierce,349,33,193,11,154,22,2,0,5,0,3,0,26,2,63,9,9,0,11,0,41,3,191,19,21,2,328,31,226,22,123,11,43,5,306,28,24,4,53,11,92,7,180,11
306,27403,2807,Bethel High School,-122.378234,47.054406,Pierce,1860,106,875,25,978,81,7,0,17,0,57,7,110,3,336,18,89,6,55,3,270,10,926,59,99,3,1761,103,941,56,919,50,244,14,1616,92,498,27,474,29,493,27,395,23
307,27403,4158,Spanaway Lake High School,-122.412398,47.105609,Pierce,1850,100,861,31,987,69,2,0,24,0,121,10,272,22,392,18,161,3,52,1,301,19,527,27,127,7,1723,93,1117,56,733,44,272,12,1578,88,589,27,458,26,428,20,375,27
308,27404,2206,Eatonville High School,-122.30141,46.904844,Pierce,638,89,305,28,328,60,5,1,5,1,5,0,2,0,50,6,4,1,0,0,46,8,526,73,7,0,631,89,247,31,391,58,73,2,565,87,189,48,166,14,151,12,132,15
309,27416,4569,White River High School,-122.079177,47.152347,Pierce,1319,53,636,7,683,46,0,0,10,1,24,1,9,1,151,7,7,1,0,0,60,5,1058,37,33,3,1286,50,406,21,913,32,200,6,1119,47,346,24,336,12,301,4,336,13
310,27417,2773,Fife High School,-122.353907,47.238694,Pierce,934,52,478,8,454,44,2,0,12,0,106,6,66,4,221,10,69,2,0,0,67,6,393,24,111,6,823,46,419,21,515,31,87,3,847,49,0,0,347,16,305,14,282,22
311,28137,1892,OASIS K-12,-122.903671,48.698677,San Juan,86,4,45,0,40,3,1,1,1,0,3,0,1,0,9,0,0,0,0,0,9,0,63,4,0,0,86,4,24,0,62,4,7,0,79,4,26,3,25,1,19,0,16,0
312,28137,2750,Orcas Island High School,-122.901996,48.699243,San Juan,146,5,67,0,79,5,0,0,1,0,1,0,0,0,31,0,1,0,0,0,11,0,101,5,10,0,136,5,67,0,79,5,26,0,120,5,44,0,33,0,41,4,28,1
313,28144,2632,Lopez Middle High School,-122.89729299999999,48.492042,San Juan,73,0,35,0,38,0,0,0,0,0,3,0,1,0,23,0,0,0,0,0,1,0,45,0,7,0,66,0,48,0,25,0,15,0,58,0,25,0,15,0,18,0,15,0
314,28149,2879,Friday Harbor High School,-123.06832299999999,48.538181,San Juan,259,33,128,15,130,18,1,0,1,0,3,0,1,1,59,5,0,0,0,0,13,3,182,24,13,2,246,31,106,12,153,21,43,1,216,32,68,7,66,6,69,12,56,8
315,29011,2810,Concrete High School,-121.75921100000001,48.531615,Skagit,145,0,55,0,87,0,3,0,1,0,3,0,0,0,23,0,0,0,0,0,3,0,115,0,1,0,144,0,114,0,31,0,29,0,116,0,38,0,50,0,24,0,33,0
316,29100,2362,Burlington Edison High School,-122.335273,48.480872999999995,Skagit,1158,146,538,43,619,102,1,1,5,1,16,3,6,0,483,60,8,0,99,10,50,7,491,65,192,21,966,125,646,78,512,68,166,9,992,137,284,75,290,46,309,15,275,10
317,29101,1537,State Street High School,-122.227681,48.503423,Skagit,265,0,128,0,136,0,1,0,11,0,1,0,5,0,59,0,1,0,0,0,9,0,179,0,8,0,257,0,188,0,77,0,52,0,213,0,18,0,51,0,55,0,141,0
318,29101,2150,Sedro Woolley Senior High School,-122.237321,48.500370000000004,Skagit,1330,119,651,14,678,105,1,0,23,1,15,1,8,1,336,30,2,1,0,0,64,6,882,79,106,10,1224,109,734,72,596,47,240,24,1090,95,367,43,335,38,339,24,289,14
319,29103,2467,Anacortes High School,-122.622078,48.506033,Skagit,809,1,384,0,423,1,2,0,4,0,22,0,11,0,105,0,1,0,0,0,57,0,609,1,10,0,799,1,213,0,596,1,77,0,732,1,238,0,188,1,225,0,158,0
320,29311,2276,La Conner High School,-122.50836399999999,48.414123,Skagit,230,12,110,5,118,7,2,0,65,5,1,0,0,0,29,1,0,0,0,0,22,1,113,5,56,5,174,7,135,8,95,4,35,3,195,9,45,5,50,2,56,3,79,2
321,29320,2295,Mount Vernon High School,-122.32951899999999,48.42331,Skagit,2098,438,1051,126,1047,312,0,0,12,2,49,14,15,2,1204,224,19,1,0,0,56,15,743,180,451,80,1647,358,1372,280,726,158,234,44,1864,394,554,162,552,119,493,85,499,72
322,29320,3829,Mount Vernon Special Ed,-122.33761299999999,48.416432,Skagit,32,0,14,0,18,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,1,0,18,0,4,0,28,0,18,0,14,0,26,0,6,0,6,0,0,0,1,0,25,0
323,30303,3119,Stevenson High School,-121.912581,45.673707,Skamania,280,10,144,4,136,6,0,0,7,0,0,0,3,0,50,1,1,0,0,0,11,1,208,8,5,0,275,10,152,5,128,5,51,1,229,9,86,4,74,1,63,0,57,5
324,31002,2126,Everett High School,-122.20888400000001,47.985245,Snohomish,1720,112,789,14,911,96,20,2,20,1,108,14,74,5,470,20,55,0,0,0,119,16,874,56,229,8,1491,104,837,54,883,58,248,18,1472,94,492,70,489,19,393,13,346,10
325,31002,3407,Cascade High School,-122.220897,47.923631,Snohomish,1925,101,929,13,980,87,16,1,6,1,279,27,114,6,538,17,28,1,0,0,151,2,809,47,258,11,1667,90,863,35,1062,66,274,9,1651,92,470,43,489,21,472,19,494,18
326,31002,4137,Sequoia High School,-122.211827,47.970584,Snohomish,235,21,123,8,107,11,5,2,4,0,6,0,8,0,47,5,3,0,0,0,23,1,144,15,17,0,218,21,146,9,89,12,36,1,199,20,34,0,58,1,58,3,85,17
327,31002,4438,Henry M. Jackson High School,-122.210617,47.873670000000004,Snohomish,2252,126,1033,32,1199,94,20,0,6,0,562,81,92,4,326,6,7,0,0,0,207,5,1052,30,142,2,2110,124,451,10,1801,116,205,1,2047,125,563,47,555,28,565,21,569,30
